latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
22.31776,56.48066,348.29,0.39,0.36,2026-08-25,0930,N21,low,2.0NRT,321.04,1.77,D
22.87905,55.92737,352.61,0.39,0.36,2026-08-25,0930,N21,low,2.0NRT,326.83,8.95,D
24.47503,56.62745,347.97,0.41,0.37,2026-08-25,0930,N21,nominal,2.0NRT,318.13,19.22,D
24.50654,56.60587,341.41,0.41,0.37,2026-08-25,0930,N21,low,2.0NRT,315.08,22.98,D
24.5086,54.01801,340.64,0.39,0.36,2026-08-25,0930,N21,nominal,2.0NRT,306.51,6.46,D
25.3082,56.37315,338.5,0.41,0.37,2026-08-25,0930,N21,low,2.0NRT,309.46,11.47,D
25.97439,56.07079,343.03,0.4,0.37,2026-08-25,0930,N21,low,2.0NRT,315.44,13.64,D
27.15897,56.10075,342.22,0.41,0.37,2026-08-25,0932,N21,low,2.0NRT,315.68,17.08,D
27.1703,56.05682,347.4,0.41,0.37,2026-08-25,0932,N21,nominal,2.0NRT,316.75,9.03,D
27.16973,56.05272,342.79,0.41,0.37,2026-08-25,0932,N21,low,2.0NRT,317.27,9.03,D
27.30208,56.30531,340.71,0.42,0.37,2026-08-25,0932,N21,low,2.0NRT,314.24,2.01,D
37.03114,62.41816,345,0.37,0.58,2026-08-25,0934,N21,low,2.0NRT,316.46,15.76,D
37.1132,62.3653,341.81,0.36,0.58,2026-08-25,0934,N21,low,2.0NRT,316.55,7.78,D
37.1185,62.36481,348.68,0.36,0.58,2026-08-25,0934,N21,nominal,2.0NRT,318.03,12.85,D
37.11238,62.36625,341.06,0.36,0.58,2026-08-25,0934,N21,low,2.0NRT,316.06,8.07,D
37.11767,62.36573,345.56,0.36,0.58,2026-08-25,0934,N21,low,2.0NRT,317.42,13.32,D
37.34248,65.33584,367,0.54,0.68,2026-08-25,0934,N21,high,2.0NRT,317.45,28.4,D
37.34225,65.3298,345.14,0.54,0.68,2026-08-25,0934,N21,nominal,2.0NRT,316.01,28.4,D
37.34111,65.33733,367,0.54,0.68,2026-08-25,0934,N21,high,2.0NRT,316.03,46.34,D
36.94702,54.88776,333.85,0.45,0.39,2026-08-25,0934,N21,low,2.0NRT,307.87,3.57,D
37.11326,55.18221,335.41,0.46,0.39,2026-08-25,0934,N21,low,2.0NRT,309.87,4.03,D
37.15972,55.6041,335.74,0.48,0.4,2026-08-25,0934,N21,low,2.0NRT,308.94,3.83,D
37.1145,55.17958,334.77,0.46,0.39,2026-08-25,0934,N21,low,2.0NRT,307.6,2.01,D
37.20403,55.22161,337.52,0.47,0.39,2026-08-25,0934,N21,low,2.0NRT,310.2,5.97,D
38.97299,56.50267,348.98,0.55,0.43,2026-08-25,0934,N21,nominal,2.0NRT,312.48,9.96,D
39.26968,56.01613,343.21,0.53,0.42,2026-08-25,0934,N21,low,2.0NRT,317.14,23.5,D
